contract_number;card_type;plastic_status;virtual_status;credit_limit;workflow_type;created_at;acquisition_channel;company_type;business_dni_type;business_website;business_foundation_year;city;department;bureau_score;banked_type1;banked_type2;hard_credit_check;number_saving_accounts;number_saving_accounts_alert;bureau_debt;bureau_debt_default;number_current_loans;number_current_loans_default;sherlock_anomaly;sherlock_distrust;sherlock_operator;sherlock_reactivate;sherlock_banked;sherlock_collection;emailage_eascore;lc_judicial_proceedings_against;number_shareholders;os;economic_activity_group;number_employees;mora_ultimos_6meses
1428;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;12/04/2022 12:20;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Bogotá;Bogotá;712;0;0;3;2;0;0;0;0;0;0.46;0.29;claro;FALSE;0;0;419;0;1;Windows;SERVICIOS;13;16
1426;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;11/04/2022 15:03;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Bogotá;Bogotá;636;1;1;1;2;0;0;0;0;0;0.28;0.32;claro;FALSE;0;0;351;0;2;Windows;SERVICIOS;42;0
1434;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;12/04/2022 19:55;GOOGLE_SEARCH;SAS;NIT;tiene;2015;Bogotá;Bogotá;530;1;1;2;2;0;0;0;0;0;0.69;0.49;claro;FALSE;0;0;414;0;3;Windows;SERVICIOS;31;0
1432;BUSINESS;CANCELED;CANCELED;5000000;FAMILY_AND_FRIENDS;12/04/2022 17:40;COMMERCIAL_ALLY;SAS;NIT;tiene;2014;Bogotá;Bogotá;532;0;0;2;1;0;0;0;0;0;0.64;0.44;claro;FALSE;0;0;651;0;1;Windows;SERVICIOS;56;303
1421;BUSINESS;ACTIVE;ACTIVE;20000000;FAMILY_AND_FRIENDS;10/04/2022 12:20;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;588;1;1;2;3;0;0;0;0;0;0.4;0.53;claro;FALSE;0;0;680;2;1;Windows;MANUFACTURA;27;1
1420;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;10000000;FAMILY_AND_FRIENDS;9/04/2022 19:08;INTERNET;SAS;NIT;tiene;2020;Funza;Cundinamarca;726;0;0;1;1;0;0;0;0;0;0.36;0.62;claro;FALSE;0;0;746;0;2;Windows;SERVICIOS;15;120
1435;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;22/04/2022 21:47;EXTERNAL_ADVERTISING;SAS;NIT;tiene;2021;Chía;Cundinamarca;725;0;0;2;1;0;0;0;0;0;0.41;0.35;claro;FALSE;0;0;677;0;3;Windows;MANUFACTURA;75;16
1436;BUSINESS;ACTIVE;ACTIVE;16000000;CURRENT_CUSTOMER;23/04/2022 10:00;INTERNET;SAS;NIT;tiene;2012;Bogotá;Bogotá;642;1;0;1;3;0;56026;0;1;0;0.44;0.26;claro;FALSE;0;0;719;0;1;Windows;SERVICIOS;69;3
1464;BUSINESS;CANCELED;CANCELED;2000000;FAMILY_AND_FRIENDS;26/04/2022 11:51;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Bogotá;Bogotá;629;0;0;1;2;0;0;0;0;0;0.75;0.34;claro;FALSE;0;0;450;0;1;Windows;SERVICIOS;78;334
1448;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;FAMILY_AND_FRIENDS;29/04/2022 14:09;COMMERCIAL_ALLY;SAS;NIT;tiene;2019;Bogotá;Bogotá;733;1;1;3;3;0;0;0;0;0;0.51;0.59;claro;FALSE;0;0;587;0;1;Windows;SERVICIOS;67;12
1441;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;28/04/2022 16:39;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2021;Medellín;Antioquia;641;1;1;2;2;0;0;0;0;0;0.32;0.52;claro;FALSE;0;0;376;0;1;Windows;SERVICIOS;75;0
1444;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;29/04/2022 10:05;INTERNET;SAS;NIT;tiene;2015;Bogotá;Bogotá;739;1;1;2;2;0;0;0;0;0;0.46;0.69;claro;FALSE;0;0;693;0;1;Windows;COMERCIO;65;5
1445;BUSINESS;ACTIVE;ACTIVE;20000000;FAMILY_AND_FRIENDS;28/04/2022 16:26;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Bogotá;Bogotá;622;1;1;1;3;0;0;0;0;0;0.71;0.44;claro;FALSE;0;0;518;0;1;Windows;MANUFACTURA;72;12
1440;BUSINESS;CANCELED;CANCELED;10000000;FAMILY_AND_FRIENDS;28/04/2022 14:24;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bello;Antioquia;829;0;0;2;1;0;0;0;0;0;0.27;0.69;claro;FALSE;0;0;743;0;1;Windows;COMERCIO;12;212
1446;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;29/04/2022 9:28;EVENTS;SAS;NIT;no tiene;2017;Medellín;Antioquia;723;1;1;1;3;0;0;0;0;0;0.52;0.61;claro;FALSE;0;0;258;0;1;Windows;SERVICIOS;57;0
1448;BUSINESS;FRAUDULENT;FRAUDULENT;10000000;FAMILY_AND_FRIENDS;29/04/2022 14:09;COMMERCIAL_ALLY;SAS;NIT;tiene;2019;Bogotá;Bogotá;647;1;1;1;1;0;0;0;0;0;0.27;0.69;claro;FALSE;0;0;403;0;1;Windows;SERVICIOS;18;12
1453;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000000;FAMILY_AND_FRIENDS;28/04/2022 13:03;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Bogotá;Bogotá;702;0;0;2;2;0;0;0;0;0;0.49;0.44;claro;FALSE;0;0;552;0;1;Windows;COMERCIO;12;38
1459;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;28/04/2022 18:17;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2013;Medellín;Antioquia;645;1;1;1;3;0;0;0;0;0;0.47;0.75;claro;FALSE;0;0;623;0;1;Windows;SERVICIOS;41;0
1442;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;28/04/2022 15:42;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;596;1;1;2;2;0;0;0;0;0;0.62;0.48;claro;FALSE;0;0;635;0;1;Windows;MANUFACTURA;49;7
1452;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;2/05/2022 17:28;COMMERCIAL_ALLY;SAS;NIT;tiene;2007;Bogotá;Bogotá;666;1;1;1;1;0;0;0;0;0;0.34;0.28;claro;FALSE;0;0;446;0;2;Windows;SERVICIOS;51;5
1454;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;3/05/2022 10:36;EVENTS;SAS;NIT;no tiene;2017;Medellín;Antioquia;578;1;1;2;2;0;0;0;0;0;0.35;0.74;claro;FALSE;0;0;301;0;3;Windows;SERVICIOS;77;1
1450;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;2/05/2022 11:56;EVENTS;SAS;NIT;tiene;2016;Medellín;Antioquia;726;1;1;2;1;0;0;0;0;0;0.48;0.5;claro;FALSE;0;0;676;0;1;Windows;SERVICIOS;67;8
1523;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;4/05/2022 11:17;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2016;Cartagena de indias;Bolívar;664;0;0;2;1;0;0;0;0;0;0.41;0.53;claro;FALSE;0;0;303;0;1;Windows;COMERCIO;23;30
1462;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;4/05/2022 15:22;EVENTS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;671;1;1;2;1;0;0;0;0;0;0.6;0.47;claro;FALSE;0;0;736;0;2;Windows;SERVICIOS;24;13
1455;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;3/05/2022 16:51;INTERNET;SAS;NIT;tiene;2012;Bogotá;Bogotá;767;1;1;1;1;0;0;0;0;0;0.7;0.63;claro;FALSE;0;0;718;0;1;Windows;SERVICIOS;27;8
1461;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;4/05/2022 13:13;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bogotá;Bogotá;665;1;1;1;1;0;0;0;0;0;0.6;0.32;claro;FALSE;0;0;453;0;1;Windows;COMERCIO;34;4
1456;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;4/05/2022 14:35;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Medellín;Antioquia;788;1;1;2;2;0;0;0;0;0;0.53;0.25;claro;FALSE;0;0;544;0;2;Windows;COMERCIO;13;0
1458;BUSINESS;CANCELED;CANCELED;10000000;FAMILY_AND_FRIENDS;4/05/2022 10:12;SOCIAL_NETWORKS;SAS;NIT;tiene;2012;Bogotá;Bogotá;673;0;0;3;2;0;0;0;0;0;0.38;0.57;claro;FALSE;0;0;309;0;1;Windows;MANUFACTURA;25;334
1457;BUSINESS;CANCELED;CANCELED;10000000;FAMILY_AND_FRIENDS;3/05/2022 16:28;COMMUNICATION_MEDIA;SAS;NIT;tiene;2014;Bogotá;Bogotá;711;0;0;1;3;0;0;0;0;0;0.5;0.48;claro;FALSE;0;0;554;0;1;Windows;SERVICIOS;18;243
1546;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;2000000;BUSINESS;4/05/2022 18:38;SOCIAL_NETWORKS;SAS;NIT;tiene;2020;Bogotá;Bogotá;608;1;0;1;1;0;0;0;3;0;0.54;0;claro;FALSE;1;0;569;0;2;iPhone;MANUFACTURA;1;120
1491;BUSINESS;ACTIVE;ACTIVE;5000000;CURRENT_CUSTOMER;4/05/2022 21:09;INTERNET;SAS;NIT;no tiene;2018;Bogotá;Bogotá;624;1;0;1;1;0;66997;0;2;0;0.68;0.68;claro;FALSE;0;0;374;0;2;Windows;MANUFACTURA;78;61
1504;BUSINESS;ACTIVE;ACTIVE;10000000;CURRENT_CUSTOMER;4/05/2022 23:02;INTERNET;SAS;NIT;tiene;2014;Bogotá;Bogotá;642;1;0;1;1;0;22532;0;2;0;0.35;0.44;claro;FALSE;0;0;736;0;2;Windows;SERVICIOS;4;5
1460;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;4/05/2022 20:29;EVENTS;SAS;NIT;no tiene;2017;Funza;Cundinamarca;686;0;0;2;3;0;0;0;0;0;0.74;0.67;claro;FALSE;0;0;440;0;1;Windows;SERVICIOS;37;18
1556;BUSINESS;ACTIVE;ACTIVE;20000000;CURRENT_CUSTOMER;4/05/2022 20:18;INTERNET;SAS;NIT;tiene;2013;Bogotá;Bogotá;652;1;1;2;1;0;78270;0;2;0;0.73;0.57;claro;FALSE;0;0;485;0;1;Windows;COMERCIO;1;12
1477;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;5/05/2022 8:40;SOCIAL_NETWORKS;SAS;NIT;tiene;2015;Bogotá;Bogotá;850;1;1;2;4;0;123868;0;8;0;0.23;0;movistar;FALSE;1;1;396;0;2;Macintosh;SERVICIOS;1;7
1510;BUSINESS;ACTIVE;ACTIVE;10000000;CURRENT_CUSTOMER;5/05/2022 3:02;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Medellín;Antioquia;637;1;0;1;2;0;56512;0;2;0;0.73;0.44;claro;FALSE;0;0;653;0;2;Windows;SERVICIOS;9;5
1480;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;5/05/2022 12:06;SOCIAL_NETWORKS;SAS;NIT;no tiene;2010;Bogotá;Bogotá;644;1;0;1;2;0;0;0;1;0;0.11;0;claro;TRUE;1;0;550;0;1;Windows;MANUFACTURA;55;50
1473;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;FAMILY_AND_FRIENDS;5/05/2022 10:18;COMMERCIAL_ALLY;SAS;NIT;tiene;2019;Bogotá;Bogotá;719;1;1;3;1;0;0;0;0;0;0.45;0.75;claro;FALSE;0;0;707;0;2;Windows;MANUFACTURA;33;0
1558;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;5/05/2022 10:46;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Rionegro;Antioquia;688;1;1;1;1;0;22109;0;2;0;0.12;0;tigo;TRUE;1;1;572;0;2;Windows;MANUFACTURA;10;90
1474;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;5/05/2022 12:03;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Bogotá;Bogotá;624;1;0;1;1;0;0;0;1;0;0.11;0;tigo;TRUE;1;1;410;0;1;Linux;SERVICIOS;2;0
1500;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;BUSINESS;5/05/2022 12:31;SOCIAL_NETWORKS;LTDA;NIT;tiene;2018;Bogotá;Bogotá;622;1;0;4;1;0;0;0;0;0;0.11;0;movistar;TRUE;1;1;415;0;2;Windows;SERVICIOS;40;0
1476;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;5/05/2022 12:31;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2013;Bogotá;Bogotá;819;1;1;5;3;0;73047;0;3;0;0.49;0;movistar;TRUE;1;1;516;0;3;Windows;MANUFACTURA;10;0
1485;BUSINESS;ACTIVE;ACTIVE;8000000;BUSINESS;5/05/2022 12:50;SOCIAL_NETWORKS;OTHER;NIT;no tiene;2014;Bogotá;Bogotá;625;1;1;2;2;0;4868;0;1;0;0.23;0;claro;TRUE;1;1;726;0;1;Linux;SERVICIOS;26;16
1496;BUSINESS;ACTIVE;ACTIVE;20000000;BUSINESS;5/05/2022 12:22;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;620;1;0;1;2;0;0;0;1;0;0.16;0;claro;TRUE;1;0;736;0;1;Linux;MANUFACTURA;15;6
1496;BUSINESS;FRAUDULENT;FRAUDULENT;20000000;BUSINESS;5/05/2022 12:22;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;620;1;0;1;2;0;0;0;1;0;0.16;0;claro;TRUE;1;0;741;0;1;Linux;MANUFACTURA;27;6
1515;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;5/05/2022 12:40;INTERNET;SAS;NIT;tiene;2015;Bogotá;Bogotá;661;1;0;3;1;0;64000;0;1;0;0.23;0;claro;TRUE;1;1;340;0;1;Windows;MANUFACTURA;1;17
1614;BUSINESS;ACTIVE;ACTIVE;20000000;BUSINESS;5/05/2022 12:28;SOCIAL_NETWORKS;SAS;NIT;no tiene;2015;Bogotá;Bogotá;680;1;0;2;1;0;0;0;1;0;0.27;0;wom;TRUE;1;1;360;0;1;Linux;SERVICIOS;1;0
1540;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;5/05/2022 12:17;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2019;Medellín;Antioquia;623;1;0;1;2;0;71;0;7;0;0.11;0;claro;TRUE;1;1;586;0;2;Windows;SERVICIOS;5;31
1616;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;5/05/2022 13:12;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Medellín;Antioquia;619;1;0;1;1;0;111;0;1;0;0.11;0;movistar;FALSE;1;1;523;0;1;Linux;SERVICIOS;52;5
1625;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000000;FAMILY_AND_FRIENDS;5/05/2022 13:23;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Barranquilla;Atlántico;716;0;0;3;2;0;0;0;0;0;0.67;0.45;claro;FALSE;0;0;520;0;1;Windows;SERVICIOS;45;152
1509;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;6/05/2022 11:50;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bogotá;Bogotá;824;1;1;5;3;0;5514;0;2;0;0.23;0;movistar;TRUE;1;1;483;0;1;Windows;SERVICIOS;9;1
1490;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;2000000;BUSINESS;5/05/2022 13:22;COMMERCIAL_ALLY;SAS;NIT;no tiene;2019;Barranquilla;Atlántico;629;1;0;3;2;0;1378;0;3;0;0.23;0;claro;FALSE;1;1;343;0;1;Linux;SERVICIOS;6;27
1610;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;14/07/2022 12:08;COMMERCIAL_ALLY;SAS;NIT;tiene;2015;Itaguí;Antioquia;818;1;1;3;3;0;0;0;0;0;0.65;0.31;claro;FALSE;0;0;624;0;1;Windows;SERVICIOS;45;0
1612;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;12/07/2022 18:22;INTERNET;SAS;NIT;no tiene;2017;Bogotá;Bogotá;691;1;1;1;2;0;0;0;0;0;0.65;0.62;claro;FALSE;0;0;529;0;1;Windows;SERVICIOS;64;0
1469;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;12/05/2022 10:41;REFERRER;SAS;NIT;tiene;2016;Bogotá;Bogotá;715;1;1;3;3;0;0;0;0;0;0.67;0.41;claro;FALSE;0;0;319;0;1;Windows;MANUFACTURA;69;0
1494;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;11/05/2022 13:58;CREDIT_PROFESSIONAL_CONTACT;SAS;NIT;no tiene;2015;Bogotá;Bogotá;552;0;0;3;2;0;0;0;0;0;0.55;0.49;claro;FALSE;0;0;711;0;1;Windows;COMERCIO;74;16
1494;BUSINESS;LOST;LOST;20000000;FAMILY_AND_FRIENDS;11/05/2022 13:58;CREDIT_PROFESSIONAL_CONTACT;SAS;NIT;no tiene;2015;Bogotá;Bogotá;588;0;0;2;3;0;0;0;0;0;0.71;0.55;claro;FALSE;0;0;481;0;1;Windows;COMERCIO;68;16
1493;BUSINESS;PENDING_ACTIVATION;ACTIVE;28000000;FAMILY_AND_FRIENDS;13/05/2022 11:07;DIRECTO;SAS;NIT;no tiene;2016;Sabaneta;Antioquia;609;1;1;1;2;0;0;0;0;0;0.26;0.44;claro;FALSE;0;0;274;0;1;Windows;SERVICIOS;22;0
1494;BUSINESS;LOST;LOST;10000000;FAMILY_AND_FRIENDS;11/05/2022 13:58;CREDIT_PROFESSIONAL_CONTACT;SAS;NIT;no tiene;2015;Bogotá;Bogotá;740;0;0;3;1;0;0;0;0;0;0.7;0.56;claro;FALSE;0;0;468;0;1;Windows;COMERCIO;60;16
1495;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;10000000;FAMILY_AND_FRIENDS;12/05/2022 17:24;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Bogotá;Bogotá;706;1;1;2;2;0;0;0;0;0;0.7;0.45;claro;FALSE;0;0;668;0;2;Windows;SERVICIOS;55;0
1472;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;12/05/2022 16:25;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Barranquilla;Atlántico;540;0;0;3;1;0;0;0;0;0;0.44;0.52;claro;FALSE;0;0;503;0;1;Windows;MANUFACTURA;68;212
1478;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;12/05/2022 10:57;COMMUNICATION_MEDIA;SAS;NIT;no tiene;2008;Medellín;Antioquia;611;1;1;1;3;0;0;0;0;0;0.66;0.45;claro;FALSE;0;0;651;0;2;Windows;SERVICIOS;50;0
1471;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;12/05/2022 11:58;EXTERNAL_ADVERTISING;SAS;NIT;tiene;2014;Bogotá;Bogotá;589;1;1;1;3;0;0;0;0;0;0.53;0.29;claro;FALSE;0;0;474;0;3;Windows;SERVICIOS;25;3
1470;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;12/05/2022 10:41;EVENTS;SAS;NIT;no tiene;2017;Bucaramanga;Santander;716;1;1;1;3;0;0;0;0;0;0.71;0.51;claro;FALSE;0;0;614;0;3;Windows;SERVICIOS;29;11
1468;BUSINESS;CANCELED;CANCELED;5000000;FAMILY_AND_FRIENDS;11/05/2022 10:28;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bogotá;Bogotá;723;0;0;3;3;0;0;0;0;0;0.43;0.67;claro;FALSE;0;0;280;0;1;Windows;SERVICIOS;56;243
1475;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;13/05/2022 12:45;SOCIAL_NETWORKS;SAS;NIT;no tiene;2018;Medellín;Antioquia;682;1;1;2;2;0;0;0;0;0;0.55;0.33;claro;FALSE;0;0;262;0;2;Windows;MANUFACTURA;37;8
1503;BUSINESS;ACTIVE;ACTIVE;10000000;CURRENT_CUSTOMER;11/05/2022 9:28;COMMERCIAL_ALLY;SAS;NIT;tiene;2015;Bogotá;Bogotá;598;1;1;3;3;0;115156;2134;2;1;0.69;0.56;claro;FALSE;0;0;456;0;2;Windows;COMERCIO;2;12
1483;BUSINESS;PENDING_ACTIVATION;ACTIVE;30000000;FAMILY_AND_FRIENDS;17/05/2022 11:02;EVENTS;SAS;NIT;no tiene;2017;Cali;Valle del cauca;762;0;0;2;2;0;0;0;0;0;0.38;0.59;claro;FALSE;0;0;502;0;1;Windows;SERVICIOS;72;23
1484;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;17/05/2022 12:24;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Bogotá;Bogotá;709;1;1;3;2;0;0;0;0;0;0.28;0.48;claro;FALSE;0;0;734;0;1;Windows;SERVICIOS;74;0
1487;BUSINESS;ACTIVE;ACTIVE;20000000;FAMILY_AND_FRIENDS;17/05/2022 15:51;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Medellín;Antioquia;578;1;1;1;2;0;0;0;0;0;0.31;0.7;claro;FALSE;0;0;458;0;2;Windows;SERVICIOS;71;3
1488;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;17/05/2022 12:06;COMMUNICATION_MEDIA;SAS;NIT;no tiene;2015;Medellín;Antioquia;630;1;1;2;3;0;0;0;0;0;0.59;0.71;claro;FALSE;0;0;505;0;2;Windows;SERVICIOS;77;3
1489;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;FAMILY_AND_FRIENDS;17/05/2022 16:15;REFERRER;SAS;NIT;tiene;2012;Sabaneta;Antioquia;719;1;1;3;2;0;0;0;0;0;0.4;0.46;claro;FALSE;0;0;404;0;1;Windows;MANUFACTURA;43;0
1572;BUSINESS;ACTIVE;ACTIVE;30000000;BUSINESS;19/05/2022 13:07;COMMERCIAL_ALLY;SAS;NIT;tiene;2021;Bogotá;Bogotá;627;0;0;3;3;0;0;0;1;0;0.22;0;tigo;FALSE;1;1;703;0;2;Windows;MANUFACTURA;1;22
1508;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;19/05/2022 19:18;EXTERNAL_ADVERTISING;SAS;NIT;tiene;2011;Nemocón;Cundinamarca;630;1;0;2;2;0;15089;0;1;0;0.12;0;claro;TRUE;1;1;434;0;1;Linux;SERVICIOS;2;30
1497;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;19/05/2022 8:31;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Sabaneta;Antioquia;710;1;1;1;3;0;0;0;0;0;0.31;0.57;claro;FALSE;0;0;315;0;2;Windows;SERVICIOS;43;0
1486;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;17/05/2022 12:53;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Medellín;Antioquia;714;1;1;1;3;0;0;0;0;0;0.53;0.41;claro;FALSE;0;0;522;0;1;Windows;MANUFACTURA;20;1
1585;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;17/05/2022 12:48;INTERNET;SAS;NIT;tiene;2018;Bogotá;Bogotá;640;1;0;3;2;0;168255;0;3;0;0.11;0;claro;TRUE;1;1;721;0;2;Macintosh;SERVICIOS;3;0
1498;BUSINESS;ACTIVE;ACTIVE;20000000;BUSINESS;18/05/2022 14:30;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;623;1;0;2;2;0;0;0;1;0;0.11;0;tigo;TRUE;1;1;470;0;3;Windows;SERVICIOS;3;61
1506;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;20/05/2022 9:24;INTERNET;SAS;NIT;no tiene;2016;Medellín;Antioquia;625;0;0;3;2;0;0;0;0;0;0.65;0.72;claro;FALSE;0;0;655;0;1;Windows;SERVICIOS;49;40
1507;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;19/05/2022 12:06;INTERNET;SAS;NIT;tiene;2015;Bogotá;Bogotá;703;1;1;3;3;0;0;0;0;0;0.68;0.44;claro;FALSE;0;0;453;0;2;Windows;COMERCIO;41;2
1505;BUSINESS;CANCELED;CANCELED;10000000;CURRENT_CUSTOMER;17/05/2022 7:48;INTERNET;SAS;NIT;tiene;2018;Medellín;Antioquia;570;1;0;3;1;0;78387;0;3;0;0.65;0.64;claro;FALSE;0;0;702;0;2;Windows;MANUFACTURA;8;35
1545;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;18/05/2022 20:32;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Bogotá;Bogotá;600;1;0;2;2;0;1643;0;5;0;0.16;0;movistar;FALSE;1;1;631;0;1;Linux;COMERCIO;7;120
1502;BUSINESS;ACTIVE;ACTIVE;13000000;CURRENT_CUSTOMER;17/05/2022 15:37;COMMUNICATION_MEDIA;SAS;NIT;tiene;2014;Bogotá;Bogotá;655;1;1;6;8;0;461460;0;14;0;0.29;0.5;claro;FALSE;0;0;694;0;1;Windows;SERVICIOS;8;0
1521;BUSINESS;ACTIVE;ACTIVE;30000000;BUSINESS;18/05/2022 10:27;REFERRER;SAS;NIT;tiene;2015;Bogotá;Bogotá;771;1;1;3;2;0;3193;0;5;0;0.11;0;claro;TRUE;1;1;390;0;1;Macintosh;SERVICIOS;3;5
1479;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;16/05/2022 12:43;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Bogotá;Bogotá;638;0;0;1;3;0;0;0;0;0;0.74;0.44;claro;FALSE;0;0;627;0;2;Windows;COMERCIO;10;83
1482;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;16/05/2022 21:57;EVENTS;SAS;NIT;tiene;2021;Medellín;Antioquia;694;1;1;1;1;0;0;0;0;0;0.63;0.68;claro;FALSE;0;0;369;0;2;Windows;SERVICIOS;19;0
1481;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;16/05/2022 17:26;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;709;0;0;1;1;0;0;0;0;0;0.69;0.67;claro;FALSE;0;0;338;0;3;Windows;SERVICIOS;65;120
1531;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;18/05/2022 17:02;INTERNET;SAS;NIT;no tiene;2021;Pereira;Risaralda;766;1;1;2;2;0;0;0;0;0;0.69;0.63;claro;FALSE;0;0;494;0;1;Windows;SERVICIOS;19;5
