contract_number;card_type;plastic_status;virtual_status;credit_limit;workflow_type;created_at;acquisition_channel;company_type;business_dni_type;business_website;business_foundation_year;city;department;bureau_score;banked_type1;banked_type2;hard_credit_check;number_saving_accounts;number_saving_accounts_alert;bureau_debt;bureau_debt_default;number_current_loans;number_current_loans_default;sherlock_anomaly;sherlock_distrust;sherlock_operator;sherlock_reactivate;sherlock_banked;sherlock_collection;emailage_eascore;lc_judicial_proceedings_against;number_shareholders;os;economic_activity_group;number_employees;mora_ultimos_6meses;moroso
1472;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;12/05/22 16:25;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Barranquilla;Atlántico;540;0;0;3;1;0;0;0;0;0;0.44;0.52;claro;FALSE;0;0;503;0;1;Windows;MANUFACTURA;68;212;1
1478;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;12/05/22 10:57;COMMUNICATION_MEDIA;SAS;NIT;no tiene;2008;Medellín;Antioquia;611;1;1;1;3;0;0;0;0;0;0.66;0.45;claro;FALSE;0;0;651;0;2;Windows;SERVICIOS;50;0;0
1471;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;12/05/22 11:58;EXTERNAL_ADVERTISING;SAS;NIT;tiene;2014;Bogotá;Bogotá;589;1;1;1;3;0;0;0;0;0;0.53;0.29;claro;FALSE;0;0;474;0;3;Windows;SERVICIOS;25;3;0
1470;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;12/05/22 10:41;EVENTS;SAS;NIT;no tiene;2017;Bucaramanga;Santander;716;1;1;1;3;0;0;0;0;0;0.71;0.51;claro;FALSE;0;0;614;0;3;Windows;SERVICIOS;29;11;0
1468;BUSINESS;CANCELED;CANCELED;5000000;FAMILY_AND_FRIENDS;11/05/22 10:28;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bogotá;Bogotá;723;0;0;3;3;0;0;0;0;0;0.43;0.67;claro;FALSE;0;0;280;0;1;Windows;SERVICIOS;56;243;1
1475;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;13/05/22 12:45;SOCIAL_NETWORKS;SAS;NIT;no tiene;2018;Medellín;Antioquia;682;1;1;2;2;0;0;0;0;0;0.55;0.33;claro;FALSE;0;0;262;0;2;Windows;MANUFACTURA;37;8;0
1503;BUSINESS;ACTIVE;ACTIVE;10000000;CURRENT_CUSTOMER;11/05/22 9:28;COMMERCIAL_ALLY;SAS;NIT;tiene;2015;Bogotá;Bogotá;598;1;1;3;3;0;115156;2134;2;1;0.69;0.56;claro;FALSE;0;0;456;0;2;Windows;COMERCIO;2;12;0
1483;BUSINESS;PENDING_ACTIVATION;ACTIVE;30000000;FAMILY_AND_FRIENDS;17/05/22 11:02;EVENTS;SAS;NIT;no tiene;2017;Cali;Valle del cauca;762;0;0;2;2;0;0;0;0;0;0.38;0.59;claro;FALSE;0;0;502;0;1;Windows;SERVICIOS;72;23;1
1484;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;17/05/22 12:24;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Bogotá;Bogotá;709;1;1;3;2;0;0;0;0;0;0.28;0.48;claro;FALSE;0;0;734;0;1;Windows;SERVICIOS;74;0;0
1487;BUSINESS;ACTIVE;ACTIVE;20000000;FAMILY_AND_FRIENDS;17/05/22 15:51;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Medellín;Antioquia;578;1;1;1;2;0;0;0;0;0;0.31;0.7;claro;FALSE;0;0;458;0;2;Windows;SERVICIOS;71;3;0
1488;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;17/05/22 12:06;COMMUNICATION_MEDIA;SAS;NIT;no tiene;2015;Medellín;Antioquia;630;1;1;2;3;0;0;0;0;0;0.59;0.71;claro;FALSE;0;0;505;0;2;Windows;SERVICIOS;77;3;0
1489;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;FAMILY_AND_FRIENDS;17/05/22 16:15;REFERRER;SAS;NIT;tiene;2012;Sabaneta;Antioquia;719;1;1;3;2;0;0;0;0;0;0.4;0.46;claro;FALSE;0;0;404;0;1;Windows;MANUFACTURA;43;0;0
1572;BUSINESS;ACTIVE;ACTIVE;30000000;BUSINESS;19/05/22 13:07;COMMERCIAL_ALLY;SAS;NIT;tiene;2021;Bogotá;Bogotá;627;0;0;3;3;0;0;0;1;0;0.22;0;tigo;FALSE;1;1;703;0;2;Windows;MANUFACTURA;1;22;1
1508;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;19/05/22 19:18;EXTERNAL_ADVERTISING;SAS;NIT;tiene;2011;Nemocón;Cundinamarca;630;1;0;2;2;0;15089;0;1;0;0.12;0;claro;TRUE;1;1;434;0;1;Linux;SERVICIOS;2;30;1
1497;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;19/05/22 8:31;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Sabaneta;Antioquia;710;1;1;1;3;0;0;0;0;0;0.31;0.57;claro;FALSE;0;0;315;0;2;Windows;SERVICIOS;43;0;0
1486;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;17/05/22 12:53;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Medellín;Antioquia;714;1;1;1;3;0;0;0;0;0;0.53;0.41;claro;FALSE;0;0;522;0;1;Windows;MANUFACTURA;20;1;0
1585;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;17/05/22 12:48;INTERNET;SAS;NIT;tiene;2018;Bogotá;Bogotá;640;1;0;3;2;0;168255;0;3;0;0.11;0;claro;TRUE;1;1;721;0;2;Macintosh;SERVICIOS;3;0;0
1498;BUSINESS;ACTIVE;ACTIVE;20000000;BUSINESS;18/05/22 14:30;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;623;1;0;2;2;0;0;0;1;0;0.11;0;tigo;TRUE;1;1;470;0;3;Windows;SERVICIOS;3;61;1
1506;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;20/05/22 9:24;INTERNET;SAS;NIT;no tiene;2016;Medellín;Antioquia;625;0;0;3;2;0;0;0;0;0;0.65;0.72;claro;FALSE;0;0;655;0;1;Windows;SERVICIOS;49;40;1
1507;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;19/05/22 12:06;INTERNET;SAS;NIT;tiene;2015;Bogotá;Bogotá;703;1;1;3;3;0;0;0;0;0;0.68;0.44;claro;FALSE;0;0;453;0;2;Windows;COMERCIO;41;2;0
1505;BUSINESS;CANCELED;CANCELED;10000000;CURRENT_CUSTOMER;17/05/22 7:48;INTERNET;SAS;NIT;tiene;2018;Medellín;Antioquia;570;1;0;3;1;0;78387;0;3;0;0.65;0.64;claro;FALSE;0;0;702;0;2;Windows;MANUFACTURA;8;35;1
1545;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;18/05/22 20:32;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Bogotá;Bogotá;600;1;0;2;2;0;1643;0;5;0;0.16;0;movistar;FALSE;1;1;631;0;1;Linux;COMERCIO;7;120;1
1502;BUSINESS;ACTIVE;ACTIVE;13000000;CURRENT_CUSTOMER;17/05/22 15:37;COMMUNICATION_MEDIA;SAS;NIT;tiene;2014;Bogotá;Bogotá;655;1;1;6;8;0;461460;0;14;0;0.29;0.5;claro;FALSE;0;0;694;0;1;Windows;SERVICIOS;8;0;0
1521;BUSINESS;ACTIVE;ACTIVE;30000000;BUSINESS;18/05/22 10:27;REFERRER;SAS;NIT;tiene;2015;Bogotá;Bogotá;771;1;1;3;2;0;3193;0;5;0;0.11;0;claro;TRUE;1;1;390;0;1;Macintosh;SERVICIOS;3;5;0
1479;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;16/05/22 12:43;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Bogotá;Bogotá;638;0;0;1;3;0;0;0;0;0;0.74;0.44;claro;FALSE;0;0;627;0;2;Windows;COMERCIO;10;83;1
1482;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;16/05/22 21:57;EVENTS;SAS;NIT;tiene;2021;Medellín;Antioquia;694;1;1;1;1;0;0;0;0;0;0.63;0.68;claro;FALSE;0;0;369;0;2;Windows;SERVICIOS;19;0;0
1481;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;16/05/22 17:26;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;709;0;0;1;1;0;0;0;0;0;0.69;0.67;claro;FALSE;0;0;338;0;3;Windows;SERVICIOS;65;120;1
1531;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;18/05/22 17:02;INTERNET;SAS;NIT;no tiene;2021;Pereira;Risaralda;766;1;1;2;2;0;0;0;0;0;0.69;0.63;claro;FALSE;0;0;494;0;1;Windows;SERVICIOS;19;5;0
1543;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;16/05/22 17:42;SOCIAL_NETWORKS;SAS;NIT;tiene;2012;Medellín;Antioquia;645;1;1;2;3;0;0;0;0;0;0.52;0.45;claro;FALSE;0;0;689;0;1;Windows;MANUFACTURA;21;0;0
1568;BUSINESS;LOST;LOST;6000000;BUSINESS;17/05/22 11:32;INTERNET;SAS;NIT;tiene;2012;Medellín;Antioquia;673;1;1;4;4;0;1842428;0;23;0;0.23;0;tigo;TRUE;1;1;610;0;2;Macintosh;SERVICIOS;154;0;0
1550;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;19/05/22 9:21;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2013;Medellín;Antioquia;563;0;0;1;1;0;0;0;0;0;0.31;0.73;claro;FALSE;0;0;271;0;1;Windows;SERVICIOS;54;16;1
1563;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;17/05/22 10:27;EVENTS;SAS;NIT;tiene;2015;Bogotá;Bogotá;681;1;1;1;2;0;6209;0;15;0;0.23;0;tigo;TRUE;1;1;326;0;2;Windows;SERVICIOS;14;12;0
1512;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;30000000;BUSINESS;18/05/22 9:02;SOCIAL_NETWORKS;SAS;NIT;tiene;2013;Bogotá;Bogotá;624;1;0;1;1;0;0;0;1;0;0.11;0;tigo;TRUE;1;1;690;0;1;Windows;SERVICIOS;57;70;1
1568;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;BUSINESS;17/05/22 11:32;INTERNET;SAS;NIT;tiene;2012;Medellín;Antioquia;673;1;1;4;4;0;1842428;0;23;0;0.23;0;tigo;TRUE;1;1;695;0;2;Macintosh;SERVICIOS;154;0;0
1499;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;20/05/22 12:30;INTERNET;SAS;NIT;tiene;2019;Medellín;Antioquia;547;1;1;2;1;0;0;0;0;0;0.39;0.43;claro;FALSE;0;0;616;0;5;Windows;SERVICIOS;51;4;0
1520;BUSINESS;ACTIVE;ACTIVE;10000000;CURRENT_CUSTOMER;24/05/22 16:35;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2021;Bogotá;Bogotá;597;1;0;3;3;0;178845;0;2;0;0.65;0.49;claro;FALSE;0;0;665;0;2;Windows;MANUFACTURA;9;5;0
1513;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;24/05/22 15:58;REFERRER;SAS;NIT;tiene;2021;Bogotá;Bogotá;548;0;0;2;1;0;0;0;0;0;0.64;0.58;claro;FALSE;0;0;466;0;2;Windows;COMERCIO;47;25;1
1517;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;24/05/22 19:41;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Medellín;Antioquia;768;1;1;2;3;0;0;0;0;0;0.43;0.46;claro;FALSE;0;0;750;0;2;Windows;SERVICIOS;45;0;0
1520;BUSINESS;LOST;LOST;20000000;CURRENT_CUSTOMER;24/05/22 16:35;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2021;Bogotá;Bogotá;597;1;0;3;3;0;178845;0;2;0;0.47;0.69;claro;FALSE;0;0;749;0;2;Windows;MANUFACTURA;9;5;0
1514;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;22/05/22 19:47;INTERNET;SAS;NIT;no tiene;2020;Bogotá;Bogotá;631;1;0;2;1;0;0;0;0;0;0.11;0;movistar;TRUE;1;1;591;0;1;Linux;COMERCIO;1;30;1
1516;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;25/05/22 12:29;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Envigado;Antioquia;811;0;0;2;2;0;0;0;0;0;0.6;0.35;claro;FALSE;0;0;340;0;1;Windows;SERVICIOS;58;30;1
1557;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;23/05/22 19:21;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Bogotá;Bogotá;627;0;0;2;1;0;52;0;1;0;0.12;0;claro;TRUE;1;1;665;0;2;Windows;SERVICIOS;42;1;0
1526;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;26/05/22 20:10;INTERNET;SAS;NIT;tiene;2015;Bogotá;Bogotá;637;1;1;1;2;0;0;0;0;0;0.59;0.57;claro;FALSE;0;0;469;0;2;Windows;SERVICIOS;48;8;0
1524;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;26/05/22 17:21;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2015;Bogotá;Bogotá;817;1;1;1;3;0;0;0;0;0;0.33;0.31;claro;FALSE;0;0;286;0;1;Windows;SERVICIOS;11;7;0
1525;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;26/05/22 17:45;REFERRER;SAS;NIT;tiene;2020;Medellín;Antioquia;737;1;1;1;3;0;0;0;0;0;0.57;0.46;claro;FALSE;0;0;449;0;1;Windows;SERVICIOS;75;11;0
1527;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;27/05/22 6:46;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bogotá;Bogotá;791;1;1;3;1;0;0;0;0;0;0.73;0.56;claro;FALSE;0;0;614;0;2;Windows;MANUFACTURA;64;5;0
1528;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;26/05/22 7:57;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Bogotá;Bogotá;644;1;1;3;1;0;0;0;0;0;0.54;0.72;claro;FALSE;0;0;619;0;2;Windows;SERVICIOS;26;11;0
1529;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;27/05/22 11:01;INTERNET;SAS;NIT;tiene;2018;Cali;Valle del cauca;826;1;1;2;1;0;0;0;0;0;0.39;0.67;claro;FALSE;0;0;747;0;3;Windows;SERVICIOS;40;3;0
1534;BUSINESS;CANCELED;CANCELED;20000000;FAMILY_AND_FRIENDS;26/05/22 17:26;REFERRER;SAS;NIT;tiene;2020;Medellín;Antioquia;628;1;1;1;3;0;0;0;0;0;0.63;0.27;claro;FALSE;0;0;517;0;1;Windows;SERVICIOS;34;0;0
1532;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;27/05/22 11:53;INTERNET;SAS;NIT;tiene;2016;Bogotá;Bogotá;552;1;1;3;2;0;0;0;0;0;0.45;0.7;claro;FALSE;0;0;377;0;1;Windows;SERVICIOS;59;1;0
1533;BUSINESS;ACTIVE;ACTIVE;20000000;FAMILY_AND_FRIENDS;31/05/22 11:06;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Medellín;Antioquia;783;1;1;2;3;0;0;0;0;0;0.54;0.72;claro;FALSE;0;0;432;0;1;Windows;MANUFACTURA;62;6;0
1536;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;2000000;FAMILY_AND_FRIENDS;31/05/22 14:43;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Medellín;Antioquia;828;1;1;1;1;0;0;0;0;0;0.73;0.29;claro;FALSE;0;0;663;0;1;Windows;SERVICIOS;59;0;0
1547;BUSINESS;ACTIVE;ACTIVE;20000000;FAMILY_AND_FRIENDS;26/05/22 20:53;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Medellín;Antioquia;579;0;0;2;3;0;0;0;0;0;0.27;0.47;claro;FALSE;0;0;604;0;1;Windows;SERVICIOS;36;38;1
1530;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;27/05/22 16:00;REFERRER;SAS;NIT;tiene;2015;Bogotá;Bogotá;697;1;1;2;1;0;0;0;0;0;0.38;0.67;claro;FALSE;0;0;255;0;2;Windows;SERVICIOS;41;1;0
1518;BUSINESS;CANCELED;CANCELED;5000000;FAMILY_AND_FRIENDS;25/05/22 16:05;INTERNET;SAS;NIT;tiene;2020;Bogotá;Bogotá;670;0;0;2;2;0;0;0;0;0;0.36;0.74;claro;FALSE;0;0;628;0;1;Windows;SERVICIOS;34;212;1
1519;BUSINESS;PENDING_ACTIVATION;ACTIVE;30000000;FAMILY_AND_FRIENDS;25/05/22 16:32;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2010;Medellín;Antioquia;629;1;1;2;2;0;0;0;0;0;0.28;0.45;claro;FALSE;0;0;588;0;2;Windows;MANUFACTURA;44;0;0
1542;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;28/05/22 16:32;SOCIAL_NETWORKS;SAS;NIT;no tiene;2014;Bogotá;Bogotá;615;1;0;2;1;0;0;0;1;0;0.11;0;tigo;FALSE;1;1;439;0;2;Linux;SERVICIOS;2;16;1
1689;BUSINESS;ACTIVE;ACTIVE;20000000;BUSINESS;29/05/22 10:03;SOCIAL_NETWORKS;SAS;NIT;tiene;2008;Cali;Valle del cauca;850;1;1;2;4;0;403690;0;14;0;0.11;0;claro;TRUE;1;1;655;0;1;Windows;SERVICIOS;7;0;0
1535;BUSINESS;ACTIVE;ACTIVE;12000000;FAMILY_AND_FRIENDS;31/05/22 15:10;INTERNET;SAS;NIT;tiene;2017;Bogotá;Bogotá;643;1;1;2;1;0;0;0;0;0;0.58;0.68;claro;FALSE;0;0;301;0;1;Windows;SERVICIOS;64;12;0
1522;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;26/05/22 14:38;SOCIAL_NETWORKS;SAS;NIT;tiene;2015;Bogotá;Bogotá;779;0;0;2;2;0;0;0;0;0;0.51;0.33;claro;FALSE;0;0;522;0;1;Windows;SERVICIOS;49;57;1
1549;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;2/06/22 22:25;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2016;Bogotá;Bogotá;668;1;1;2;1;0;0;0;0;0;0.74;0.49;claro;FALSE;0;0;635;0;3;Windows;MANUFACTURA;76;7;0
1544;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;31/05/22 18:48;INTERNET;SAS;NIT;tiene;2019;Bogotá;Bogotá;599;1;0;1;1;0;25275;0;1;0;0.23;0;claro;TRUE;1;1;297;0;2;Windows;COMERCIO;3;0;0
1541;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;FAMILY_AND_FRIENDS;31/05/22 17:25;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;777;1;1;2;1;0;0;0;0;0;0.27;0.5;claro;FALSE;0;0;358;0;2;Windows;SERVICIOS;52;1;0
1538;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;1/06/22 14:46;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2020;Bogotá;Bogotá;706;1;1;2;1;0;0;0;0;0;0.46;0.55;claro;FALSE;0;0;554;0;3;Windows;SERVICIOS;27;0;0
1539;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;1/06/22 14:23;REFERRER;SAS;NIT;tiene;2014;Bogotá;Bogotá;708;1;1;1;1;0;0;0;0;0;0.48;0.43;claro;FALSE;0;0;517;0;2;Windows;SERVICIOS;51;1;0
1674;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;CURRENT_CUSTOMER;31/05/22 18:20;SOCIAL_NETWORKS;SAS;NIT;tiene;2010;Itaguí;Antioquia;649;1;1;7;5;0;1123969;0;41;0;0.53;0.34;claro;FALSE;0;0;598;0;4;Windows;COMERCIO;12;0;0
1541;BUSINESS;FRAUDULENT;FRAUDULENT;5000000;FAMILY_AND_FRIENDS;31/05/22 17:25;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;794;1;1;2;1;0;0;0;0;0;0.69;0.5;claro;FALSE;0;0;717;0;2;Windows;SERVICIOS;61;1;0
1573;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;13/06/22 19:48;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Barranquilla;Atlántico;807;1;1;1;5;0;313800;0;22;0;0.23;0;tigo;TRUE;1;1;585;0;2;Linux;MANUFACTURA;10;0;0
1552;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;FAMILY_AND_FRIENDS;8/06/22 18:27;COMMERCIAL_ALLY;LTDA;NIT;tiene;2009;Soacha;Cundinamarca;534;1;1;2;2;0;0;0;0;0;0.32;0.71;claro;FALSE;0;0;575;0;2;Windows;SERVICIOS;30;0;0
1553;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;10/06/22 14:04;EVENTS;SAS;NIT;tiene;2018;Bogotá;Bogotá;617;1;1;1;2;0;0;0;0;0;0.28;0.39;claro;FALSE;0;0;474;0;3;Windows;SERVICIOS;33;0;0
1554;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;13/06/22 15:34;SOCIAL_NETWORKS;SAS;NIT;tiene;2013;Bogotá;Bogotá;748;0;0;1;1;0;0;0;0;0;0.38;0.36;claro;FALSE;0;0;251;0;1;Windows;SERVICIOS;11;19;1
1551;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;9/06/22 10:43;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Medellín;Antioquia;708;1;1;1;1;0;0;0;0;0;0.3;0.45;claro;FALSE;0;0;313;0;2;Windows;SERVICIOS;70;11;0
1555;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;13/06/22 19:21;INTERNET;SAS;NIT;tiene;2013;Bogotá;Bogotá;656;1;1;3;2;0;0;0;0;0;0.66;0.49;claro;FALSE;0;0;398;0;1;Windows;SERVICIOS;61;5;0
1564;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;7/06/22 13:07;SOCIAL_NETWORKS;SAS;NIT;tiene;2011;Medellín;Antioquia;654;1;0;2;2;0;93907;0;3;0;0.11;0;claro;TRUE;1;1;334;0;1;Linux;MANUFACTURA;8;6;0
1566;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;13/06/22 17:19;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Medellín;Antioquia;787;0;0;3;3;0;0;0;0;0;0.68;0.65;claro;FALSE;0;0;432;0;2;Windows;SERVICIOS;70;120;1
1565;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;10/06/22 9:13;INTERNET;SAS;NIT;tiene;2019;Bogotá;Bogotá;608;1;1;1;1;0;85742;0;1;0;0.11;0;claro;TRUE;1;0;480;0;8;Macintosh;SERVICIOS;10;3;0
1560;BUSINESS;LOST;LOST;5000000;BUSINESS;7/06/22 13:35;REFERRER;SAS;NIT;tiene;2013;Barranquilla;Atlántico;635;1;1;8;3;0;586827;0;16;0;0.12;0;tigo;TRUE;1;1;548;0;1;Macintosh;SERVICIOS;20;24;1
1582;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;12/06/22 18:04;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bogotá;Bogotá;619;1;1;3;3;0;52725;0;3;0;0.11;0;tigo;TRUE;1;1;412;0;1;iPhone;SERVICIOS;1;7;0
1560;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;7/06/22 13:35;REFERRER;SAS;NIT;tiene;2013;Barranquilla;Atlántico;635;1;1;8;3;0;586827;0;16;0;0.12;0;tigo;TRUE;1;1;688;0;1;Macintosh;SERVICIOS;20;24;1
1613;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;15/07/22 10:02;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Medellín;Antioquia;775;0;0;2;1;0;0;0;0;0;0.49;0.28;claro;FALSE;0;0;335;0;1;Windows;SERVICIOS;67;56;1
1581;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;15/06/22 14:31;COMMERCIAL_ALLY;SAS;NIT;no tiene;2014;Bogotá;Bogotá;645;1;1;1;3;0;0;0;0;0;0.26;0.49;claro;FALSE;0;0;653;0;4;Windows;COMERCIO;61;7;0
1571;BUSINESS;PENDING_ACTIVATION;ACTIVE;4000000;FAMILY_AND_FRIENDS;21/06/22 15:58;REFERRER;SAS;NIT;tiene;2020;Santa marta;Magdalena;808;0;0;1;2;0;0;0;0;0;0.57;0.72;claro;FALSE;0;0;372;0;1;Windows;SERVICIOS;60;90;1
1592;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;21/06/22 16:38;INTERNET;SAS;NIT;tiene;2021;Bogotá;Bogotá;820;0;0;3;1;0;0;0;0;0;0.41;0.43;claro;FALSE;0;0;529;0;2;Windows;COMERCIO;32;23;1
1577;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;16/06/22 13:19;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Medellín;Antioquia;649;1;1;3;6;1;84502;0;10;0;0.23;0;tigo;FALSE;1;1;664;0;1;Macintosh;COMERCIO;5;30;1
1570;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;21/06/22 10:27;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Bogotá;Bogotá;728;0;0;3;2;0;0;0;0;0;0.51;0.4;claro;FALSE;0;0;359;0;2;Windows;SERVICIOS;20;16;1
1567;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;16/06/22 11:03;EVENTS;SAS;NIT;tiene;2017;Envigado;Antioquia;806;1;1;1;2;0;22110;0;10;0;0.11;0;tigo;TRUE;1;1;742;0;1;Macintosh;SERVICIOS;14;0;0
1569;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;FAMILY_AND_FRIENDS;21/06/22 13:18;REFERRER;SAS;NIT;tiene;2001;Medellín;Antioquia;820;1;1;3;2;0;0;0;0;0;0.68;0.65;claro;FALSE;0;0;469;0;1;Windows;SERVICIOS;41;0;0
1574;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;22/06/22 12:37;INTERNET;SAS;NIT;tiene;2007;Bogotá;Bogotá;594;0;0;1;2;0;0;0;0;0;0.69;0.73;claro;FALSE;0;0;349;0;1;Windows;MANUFACTURA;62;28;1
