id,contract_number,card_type,plastic_status,virtual_status,credit_limit,sempli_score,workflow_id,workflow_type,status,rejection_reason,created_at,acquisition_channel,company_type,business_dni_type,business_website,employees_range,business_foundation_year,economic_activity,city,department,bureau_type,bureau_mean_age,bureau_score,banked_type1,banked_type2,hard_credit_check,number_saving_accounts,number_saving_accounts_alert,bureau_debt,bureau_debt_default,number_current_loans,number_current_loans_default,max_vector_24m,current_vector,max_vector_3m,max_vector_6m,max_vector_12m,sherlock_anomaly,sherlock_distrust,sherlock_operator,sherlock_line_start_date,sherlock_line_state,sherlock_reactivate,sherlock_banked,sherlock_collection,sherlock_collection_perc,sherlock_collection_no_telcos_perc,emailage_ipaddress,emailage_ipcity,emailage_ipcountry,emailage_ipregion,emailage_eascore,credit_study_income,onboarding_income,dian_income,lc_judicial_proceedings_against,number_shareholders,tier,os,economic_activity_description,economic_activity_group,number_employees,mora_ultimos_6meses,moroso
17426,1297,PROFESSIONAL,ACTIVE,ACTIVE,5000,,7839,PROFESSIONAL,SUCCESS,,2022-03-10 18:22:57,FRIEND_OR_COLLEAGUE,,CC,,,2003,21,Bogotá D.C.,"Bogotá, d. c.",experian,40,815,1,1,3,2,0,177190,0,1,0,0,0,0,0,0,0.23,0,claro,2017-06-01 0:00:00,ACTIVE,TRUE,1,0,0,0,181.237.12.150,bogota,Colombia,distrito capital,54,8.134.595.999.999.990,106892,81346,,,5,Macintosh,Equipos y suministros médicos,MANUFACTURA,,3,0
17281,1234,BUSINESS,ACTIVE,ACTIVE,2000,,7759,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-09 18:23:21,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,120,1
17259,1237,PROFESSIONAL,CANCELED,CANCELED,5000,,7742,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-09 16:00:34,FRIEND_OR_COLLEAGUE,,CC,,,,,Itagüí,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,406,1
17250,1226,PROFESSIONAL,CANCELED,CANCELED,5000,,7737,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-09 14:56:30,FRIEND_OR_COLLEAGUE,,CC,,,,,Itagüí,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
17271,1229,BUSINESS,ACTIVE,ACTIVE,10000,,7751,BUSINESS,SUCCESS,,2022-03-09 16:54:52,SOCIAL_NETWORKS,SAS,NIT,www.laimaginada.com  //  www.momoli.co,RANGE_2,2009,44,Cali,Valle del cauca,transunion,,647,1,1,1,1,0,,,,,,,,,,0.23,0,claro,2017-09-01 0:00:00,ACTIVE,FALSE,1,1,254.125.412.541,29.702.970.297,181.62.52.51,el cerrito,Colombia,valle del cauca,500,83451,183962,83451,0,1,3,Windows,Moda,COMERCIO,,0,0
17514,1243,PROFESSIONAL,ACTIVE,ACTIVE,5000,,7872,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-11 8:58:56,FRIEND_OR_COLLEAGUE,,CC,,,,,Itagüí,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
17306,1235,BUSINESS,ACTIVE,ACTIVE,10000,,7772,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-09 20:57:23,SOCIAL_NETWORKS,SAS,NIT,,,,,Itagüí,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,12,0
17269,1238,PROFESSIONAL,ACTIVE,ACTIVE,10000,,7749,PROFESSIONAL,SUCCESS,,2022-03-09 16:48:32,SOCIAL_NETWORKS,,CC,,,2015,34,Bogotá D.C.,"Bogotá, d. c.",experian,25,721,1,1,9,3,0,2170,0,8,0,0,0,0,0,0,0.46,0.95,claro,2021-12-01 0:00:00,ACTIVE,TRUE,0,0,0,0,181.61.204.201,bogota,Colombia,distrito capital,500,275345.04,275345,275345,0,,3,Windows,Educación,SERVICIOS,,11,0
17367,1246,PROFESSIONAL,ACTIVE,ACTIVE,10000,,7803,PROFESSIONAL,SUCCESS,,2022-03-10 11:15:05,SOCIAL_NETWORKS,,CC,,,2018,33,Bogotá D.C.,"Bogotá, d. c.",experian,32,761,0,1,8,2,0,0,0,5,0,0,0,0,0,0,0.17,0,movistar,2016-12-01 0:00:00,ACTIVE,TRUE,1,1,408.602.150.538,408.602.150.538,186.102.76.36,bogota,Colombia,distrito capital,500,33399,30129,33399,0,,3,iPhone,Consultoría empresarial,SERVICIOS,,1,0
17376,1276,BUSINESS,CANCELED,CANCELED,10000,,7809,BUSINESS,SUCCESS,,2022-03-10 12:45:02,SOCIAL_NETWORKS,SAS,NIT,www.javil.com.co,RANGE_1,2018,45,Bogotá D.C.,"Bogotá, d. c.",transunion,,635,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0.23,0,movistar,2017-10-01 0:00:00,ACTIVE,TRUE,1,1,56.034.482.759,56.034.482.759,200.25.6.73,bogota,Colombia,distrito capital,168,24.012.096.000.000.000,240121,240121,0,1,3,Windows,Tecnología y suministros para empresa y hogar,COMERCIO,3,0,0
17409,1258,PROFESSIONAL,ACTIVE,ACTIVE,2000,,7829,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-10 16:25:14,SOCIAL_NETWORKS,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,3,0
17592,1255,BUSINESS,CANCELED,CANCELED,10000,,7920,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-11 19:04:21,SOCIAL_NETWORKS,SAS,NIT,www.sermwdi.com,,2021,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,212,1
17399,1254,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,7823,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-10 15:38:43,FRIEND_OR_COLLEAGUE,SAS,NIT,www.avanto.com.co,,2020,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,,,0,0
17385,1262,PROFESSIONAL,CANCELED,CANCELED,30000,,7815,PROFESSIONAL,SUCCESS,,2022-03-10 14:29:43,INTERNET,,CC,,,2013,33,Bogotá D.C.,"Bogotá, d. c.",experian,40,839,1,1,2,3,0,20385,0,5,0,0,0,0,0,0,0.46,0.94,claro,2022-01-01 0:00:00,ACTIVE,TRUE,0,0,0,0,190.145.157.172,barranquilla,Colombia,atlantico,500,210720,210720,210720,0,,5,Windows,Consultoría empresarial,SERVICIOS,,376,1
17581,1279,BUSINESS,ACTIVE,ACTIVE,2000,,7914,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-11 17:29:49,FRIEND_OR_COLLEAGUE,SAS,NIT,https://www.taller675ph.com/,RANGE_1,2020,30,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Arquitectura y diseño,SERVICIOS,,0,0
17210,1219,PROFESSIONAL,CANCELED,CANCELED,5000,,7713,PROFESSIONAL,SUCCESS,,2022-03-09 8:55:34,SOCIAL_NETWORKS,,CC,,,2013,32,Medellín,Antioquia,experian,40,702,1,1,23,6,0,54308,0,7,0,0,0,0,0,0,0.11,0,claro,2017-08-01 0:00:00,ACTIVE,TRUE,1,1,264.248.704.663,264.248.704.663,201.221.176.12,medellin,Colombia,antioquia,3,37602,4000,37602,0,,2,Windows,Corretaje,SERVICIOS,,285,1
17233,1321,BUSINESS,ACTIVE,ACTIVE,30000,,7728,CURRENT_CUSTOMER,SUCCESS,,2022-03-09 12:10:52,COMMERCIAL_ALLY,SAS,NIT,http://www.strallie.com,RANGE_1,2018,40,Medellín,Antioquia,transunion,,637,1,0,1,1,0,22226,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,20.809.703.999.999.900,208097,208097,2,1,5,,Software y servicios de internet,SERVICIOS,1,8,0
17267,1306,PROFESSIONAL,CANCELED,CANCELED,30000,,7748,PROFESSIONAL,SUCCESS,,2022-03-09 16:45:25,INTERNET,,CC,,,2014,33,Bogotá D.C.,"Bogotá, d. c.",experian,60,873,1,1,2,3,0,56,0,4,0,0,0,0,0,0,0.32,0.52,claro,2021-11-29 0:00:00,ACTIVE,TRUE,0,1,847.826.086.957,847.826.086.957,190.145.157.172,barranquilla,Colombia,atlantico,500,262800,262800,262800,0,,5,Windows,Consultoría empresarial,SERVICIOS,,376,1
17539,1298,BUSINESS,ACTIVE,ACTIVE,10000,,7891,BUSINESS,SUCCESS,,2022-03-11 11:49:27,INTERNET,SAS,NIT,www.yukkazo.com,RANGE_2,2008,28,Barranquilla,Atlántico,transunion,,711,1,0,,4,0,54,0,3,0,0,0,0,0,0,0.14,0,claro,2016-07-01 0:00:00,ACTIVE,TRUE,1,1,29.850.746.269,29.850.746.269,190.85.103.137,santiago de cali,Colombia,valle del cauca,74,597507.96,597508,597508,0,2,3,Windows,Vehículos y autopartes,MANUFACTURA,7,3,0
17417,1330,BUSINESS,ACTIVE,ACTIVE,5000,,7834,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-10 17:23:48,SOCIAL_NETWORKS,SAS,NIT,www.luxurybtl.com.co,,2015,37,Cartagena de indias,Bolívar,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Publicidad,SERVICIOS,,5,0
17370,1244,PROFESSIONAL,CANCELED,CANCELED,10000,,7805,PROFESSIONAL,SUCCESS,,2022-03-10 11:46:47,FRIEND_OR_COLLEAGUE,,CC,https://quillamovil.kyte.site/,,2018,45,Barranquilla,Atlántico,experian,25,746,1,0,4,3,0,5608,0,3,0,0,0,0,0,0,0.17,0,tigo,2017-07-01 0:00:00,ACTIVE,FALSE,1,0,0,0,161.10.152.100,barranquilla,Colombia,atlantico,500,34692.96,34690,34693,0,,3,Windows,Tecnología y suministros para empresa y hogar,COMERCIO,,#N/A,#N/A
17266,1233,PROFESSIONAL,ACTIVE,ACTIVE,10000,,7747,PROFESSIONAL,SUCCESS,,2022-03-09 16:42:06,SOCIAL_NETWORKS,,CC,,,2019,44,Valledupar,Cesar,experian,60,807,,1,5,4,0,0,0,0,0,0,0,0,0,0,0.16,0.2,claro,2019-05-01 0:00:00,ACTIVE,FALSE,1,1,3,0,181.244.245.156,cartagena,Colombia,bolivar,92,37133.04,40000,37133,0,,5,Windows,Moda,COMERCIO,,41,1
17397,1263,BUSINESS,CANCELED,CANCELED,10000,,7822,BUSINESS,SUCCESS,,2022-03-10 15:28:55,COMMERCIAL_ALLY,SAS,NIT,www.plasticol.com.co,RANGE_2,2014,24,Itagüí,Antioquia,transunion,,679,1,1,4,2,0,65212,0,2,0,0,0,0,0,0,0.16,0,tigo,2017-03-01 0:00:00,ACTIVE,TRUE,1,1,237.113.402.063,226.804.123.712,190.9.225.47,itagui,Colombia,antioquia,93,525357.96,525358,525358,0,1,3,Windows,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,5,152,1
17523,1416,BUSINESS,ACTIVE,ACTIVE,5000,,9081,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-11 10:26:15,FRIEND_OR_COLLEAGUE,SAS,NIT,,,2020,47,Envigado,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,Construcción civil,SERVICIOS,,0,0
17579,1313,PROFESSIONAL,CANCELED,CANCELED,5000,,7912,PROFESSIONAL,SUCCESS,,2022-03-11 17:13:25,INTERNET,,CC,,,2013,33,Bogotá D.C.,"Bogotá, d. c.",experian,40,699,1,1,4,7,0,53684,0,6,0,0,0,0,0,0,0,1,claro,,INACTIVE,,,,,,190.145.157.172,barranquilla,Colombia,atlantico,500,210720,210720,210720,0,,2,Windows,Consultoría empresarial,SERVICIOS,,376,1
17239,1240,PROFESSIONAL,CANCELED,CANCELED,10000,,7730,PROFESSIONAL,SUCCESS,,2022-03-09 13:35:10,FRIEND_OR_COLLEAGUE,,CC,,,2010,33,Bogotá D.C.,"Bogotá, d. c.",experian,40,746,1,0,3,6,0,9900,0,3,0,0,0,0,0,0,0.17,0,claro,2018-01-01 0:00:00,ACTIVE,TRUE,1,1,0,0,186.28.18.163,bogota,Colombia,distrito capital,500,63036.96,39311,63037,0,,3,Linux,Consultoría empresarial,SERVICIOS,,253,1
17270,1231,PROFESSIONAL,ACTIVE,ACTIVE,30000,,7750,PROFESSIONAL,SUCCESS,,2022-03-09 16:51:46,FRIEND_OR_COLLEAGUE,,CC,,,2007,36,Bogotá D.C.,"Bogotá, d. c.",experian,40,851,0,1,4,5,0,2121,0,7,0,0,0,0,0,0,0.23,0,tigo,2018-01-01 0:00:00,ACTIVE,TRUE,1,0,0,0,181.131.96.212,tunja,Colombia,boyaca,3,8.448.204.000.000.000,89717,84482,2,,5,Macintosh,Ingeniería,SERVICIOS,,3,0
17246,1249,PROFESSIONAL,CANCELED,CANCELED,10000,,7733,PROFESSIONAL,SUCCESS,,2022-03-09 14:22:26,SOCIAL_NETWORKS,,CC,,,2008,33,Bogotá D.C.,"Bogotá, d. c.",experian,60,766,0,1,13,8,0,8029,0,1,0,0,0,0,0,0,0.17,0.22,tigo,2021-03-01 0:00:00,ACTIVE,TRUE,1,0,0,0,186.29.0.245,bogota,Colombia,distrito capital,500,85614,175000,85614,0,,3,Windows,Consultoría empresarial,SERVICIOS,,315,1
17677,1261,BUSINESS,ACTIVE,ACTIVE,10000,,7953,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-12 14:44:30,INTERNET,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
25747,1501,PROFESSIONAL,FRAUDULENT,FRAUDULENT,10000,,10968,FAMILY_AND_FRIENDS,SUCCESS,,2022-05-20 17:05:52,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
17903,1270,PROFESSIONAL,ACTIVE,ACTIVE,2000,,8037,PROFESSIONAL,SUCCESS,,2022-03-14 11:18:40,REFERRER,,CE,martinezmata.com,,2019,37,Medellín,Antioquia,experian,,769,,0,9,1,0,0,0,0,0,0,0,0,0,0,0.37,0.35,tigo,2022-01-01 0:00:00,ACTIVE,FALSE,1,0,0,0,181.71.137.140,envigado,Colombia,antioquia,186,10.280.039.999.999.900,21624,10280,0,,3,Windows,Publicidad,SERVICIOS,,0,0
18062,1431,BUSINESS,CANCELED,CANCELED,10000,,8110,BUSINESS,SUCCESS,,2022-03-15 12:41:31,COMMERCIAL_ALLY,SAS,NIT,alianzanetdigital.com,RANGE_2,2016,37,Medellín,Antioquia,transunion,,670,1,1,,2,0,50582,0,4,0,0,0,0,0,0,0.23,0,movistar,2016-07-01 0:00:00,ACTIVE,TRUE,1,1,4.776.119.403,4.776.119.403,167.250.121.53,san pedro de los milagros,Colombia,antioquia,500,385415.04,385415,385415,0,3,3,Windows,Publicidad,SERVICIOS,8,#N/A,#N/A
17608,1259,BUSINESS,LOST,LOST,20000,,7933,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-11 21:11:53,SOCIAL_NETWORKS,SAS,NIT,,,,,Envigado,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
18087,1280,BUSINESS,ACTIVE,ACTIVE,10000,,8122,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-15 15:09:19,SOCIAL_NETWORKS,SAS,NIT,,,2017,31,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,"Arte, Entretenimiento y Recreación",SERVICIOS,,0,0
17906,1269,BUSINESS,ACTIVE,ACTIVE,10000,,8040,BUSINESS,SUCCESS,,2022-03-14 11:40:30,INTERNET,SAS,NIT,customsgm.co,RANGE_1,2016,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,686,1,1,1,2,0,56353,0,1,0,0,0,0,0,0,0.11,0,tigo,2016-07-01 0:00:00,ACTIVE,TRUE,1,1,0,0,186.31.83.11,bogota,Colombia,distrito capital,500,401858.04,401858,401858,0,2,3,Macintosh,Software y servicios de internet,SERVICIOS,3,5,0
17670,1260,BUSINESS,CANCELED,CANCELED,10000,,7951,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-12 13:36:11,SOCIAL_NETWORKS,SAS,NIT,,,,,Cajicá,Cundinamarca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,#N/A,#N/A
18089,1286,BUSINESS,ACTIVE,ACTIVE,5000,,8127,BUSINESS,SUCCESS,,2022-03-15 15:11:42,SOCIAL_NETWORKS,LTDA,NIT,www.myschool.com.co,RANGE_2,2005,34,Bogotá D.C.,"Bogotá, d. c.",transunion,,624,1,0,2,1,0,,,,,,,,,,0.28,0,virgin,2018-01-01 0:00:00,ACTIVE,TRUE,1,1,260.273.972.603,260.273.972.603,190.67.195.126,ibague,Colombia,tolima,500,32879.04,39078,32879,0,2,3,Windows,Educación,SERVICIOS,1,15,0
17600,1266,PROFESSIONAL,ACTIVE,ACTIVE,5000,,7923,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-11 19:50:21,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,2,0
18097,1293,PROFESSIONAL,CANCELED,CANCELED,30000,,8131,PROFESSIONAL,SUCCESS,,2022-03-15 16:09:01,INTERNET,,CC,,,2015,33,Bogotá D.C.,"Bogotá, d. c.",experian,50,842,0,1,7,2,0,4000,0,3,0,0,0,0,0,0,0,1,tigo,,INACTIVE,,,,,,191.156.146.12,bogota,Colombia,distrito capital,500,22.224.996.000.000.000,222250,222250,0,,5,Windows,Consultoría empresarial,SERVICIOS,,376,1
17924,1327,BUSINESS,LOST,LOST,10000,,8047,CURRENT_CUSTOMER,SUCCESS,,2022-03-14 14:08:58,FRIEND_OR_COLLEAGUE,SAS,NIT,https://liveonstage.com.co/,RANGE_2,2014,31,Bogotá D.C.,"Bogotá, d. c.",transunion,,631,1,1,4,2,0,184847,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,843801,843801,843801,0,1,1,,"Arte, Entretenimiento y Recreación",SERVICIOS,12,16,1
18092,1323,PROFESSIONAL,ACTIVE,ACTIVE,5000,,8128,PROFESSIONAL,SUCCESS,,2022-03-15 15:29:30,SOCIAL_NETWORKS,,CC,,,2019,24,Bogotá D.C.,"Bogotá, d. c.",experian,40,779,0,1,2,5,0,0,0,3,0,0,0,0,0,0,0.28,0,claro,2017-03-01 0:00:00,ACTIVE,TRUE,1,1,9.433.962.264,0,191.156.153.84,bogota,Colombia,distrito capital,54,26145,65359,26145,0,,5,Linux,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,,0,0
18085,1326,PROFESSIONAL,ACTIVE,ACTIVE,20000,,8121,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-15 15:05:30,FRIEND_OR_COLLEAGUE,,CC,,,,,Envigado,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
17970,1282,PROFESSIONAL,ACTIVE,ACTIVE,10000,,8068,PROFESSIONAL,SUCCESS,,2022-03-14 18:10:24,SOCIAL_NETWORKS,,CC,,,2012,20,Soledad,Atlántico,experian,40,731,0,1,4,3,0,25787,0,3,0,0,0,0,0,0,0.28,0,tigo,2016-07-01 0:00:00,ACTIVE,TRUE,1,0,0,0,186.112.198.42,barranquilla,Colombia,atlantico,59,124467,301070,124467,0,,3,Windows,Alimentos y bebidas,MANUFACTURA,,3,0
18090,1281,BUSINESS,ACTIVE,ACTIVE,10000,,8123,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-15 15:13:13,INTERNET,SAS,NIT,WWW.ITECOM.COM.CO,,2019,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,152,1
18088,1284,PROFESSIONAL,CANCELED,CANCELED,5000,,8124,PROFESSIONAL,SUCCESS,,2022-03-15 15:11:28,REFERRER,,CC,,,2018,30,Cali,Valle del cauca,experian,32,810,1,0,1,4,0,35474,0,2,0,0,0,0,0,0,0.11,0,claro,2017-02-01 0:00:00,ACTIVE,TRUE,1,1,114.457.831.326,114.457.831.326,186.146.140.62,popayan,Colombia,cauca,500,30248.04,36684,30248,0,,5,Windows,Arquitectura y diseño,SERVICIOS,,376,1
18034,1353,BUSINESS,ACTIVE,ACTIVE,10000,,8093,BUSINESS,SUCCESS,,2022-03-15 8:53:44,INTERNET,SAS,NIT,,RANGE_2,2013,47,Chía,Cundinamarca,transunion,,664,1,0,,2,0,,,,,,,,,,0.23,0,tigo,2017-11-01 0:00:00,ACTIVE,FALSE,1,1,117.346.938.776,91.836.734.694,190.253.172.106,chia,Colombia,cundinamarca,500,182214,182214,182214,0,3,3,Linux,Construcción civil,SERVICIOS,1,0,0
17599,1256,BUSINESS,ACTIVE,ACTIVE,5000,,7922,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-11 19:42:50,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,12,0
17948,1268,PROFESSIONAL,ACTIVE,ACTIVE,5000,,8058,PROFESSIONAL,SUCCESS,,2022-03-14 16:32:13,SOCIAL_NETWORKS,,CC,,,2012,45,Barranquilla,Atlántico,experian,32,682,1,1,12,4,0,3199,0,6,0,0,0,0,0,0,0.11,0,tigo,2018-01-01 0:00:00,ACTIVE,TRUE,1,1,82.089.552.239,82.089.552.239,186.112.198.42,barranquilla,Colombia,atlantico,91,325395.96,1062679,325396,0,,2,Windows,Tecnología y suministros para empresa y hogar,COMERCIO,,1,0
18084,1278,BUSINESS,ACTIVE,ACTIVE,10000,,8118,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-15 14:54:23,SOCIAL_NETWORKS,SAS,NIT,,,,,Puerto colombia,Atlántico,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,90,1
17621,1257,PROFESSIONAL,ACTIVE,ACTIVE,10000,,7928,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-11 23:10:16,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,26,1
17920,1287,PROFESSIONAL,ACTIVE,ACTIVE,5000,,8045,PROFESSIONAL,SUCCESS,,2022-03-14 13:37:22,FRIEND_OR_COLLEAGUE,,CC,,,2013,20,Barranquilla,Atlántico,experian,32,809,1,1,10,11,0,26907,0,4,0,0,0,0,0,0,0.23,0,tigo,2018-01-01 0:00:00,ACTIVE,TRUE,1,1,3.484.320.557,3.484.320.557,191.95.25.125,maicao,Colombia,la guajira,57,124467,301070,124467,0,,5,Linux,Alimentos y bebidas,MANUFACTURA,,1,0
17924,1327,BUSINESS,ACTIVE,ACTIVE,10000,,8047,CURRENT_CUSTOMER,SUCCESS,,2022-03-14 14:08:58,FRIEND_OR_COLLEAGUE,SAS,NIT,https://liveonstage.com.co/,RANGE_2,2014,31,Bogotá D.C.,"Bogotá, d. c.",transunion,,631,1,1,4,2,0,184847,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,843801,843801,843801,0,1,1,,"Arte, Entretenimiento y Recreación",SERVICIOS,12,16,1
17608,1259,BUSINESS,ACTIVE,ACTIVE,20000,,7933,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-11 21:11:53,SOCIAL_NETWORKS,SAS,NIT,,,,,Envigado,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
18081,1277,PROFESSIONAL,SECURITY_LOCKED,SECURITY_LOCKED,1.016.410.668,,8119,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-15 14:49:15,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
18363,1314,BUSINESS,ACTIVE,ACTIVE,5000,,8268,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-17 16:20:27,SOCIAL_NETWORKS,SAS,NIT,www.invictos.com.co,,2009,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Consultoría empresarial,SERVICIOS,,18,1
18150,1290,PROFESSIONAL,CANCELED,CANCELED,5000,,8152,PROFESSIONAL,SUCCESS,,2022-03-15 23:37:30,INTERNET,,CC,,,2000,43,Bogotá D.C.,"Bogotá, d. c.",experian,50,709,1,1,19,13,0,5385,0,6,0,0,0,0,0,0,0,1,tigo,,INACTIVE,,,,,,181.61.204.166,bogota,Colombia,distrito capital,55,249498,249498,249498,,,2,Windows,"Hogar, muebles, electrodomésticos y accesorios",COMERCIO,,376,1
18163,1285,BUSINESS,ACTIVE,ACTIVE,10000,,8158,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-16 8:32:29,SOCIAL_NETWORKS,SAS,NIT,,,,,Cartagena de indias,Bolívar,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,0
18184,1296,BUSINESS,CANCELED,CANCELED,5000,,8176,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-16 11:10:07,SOCIAL_NETWORKS,SAS,NIT,,,2018,6,Barranquilla,Atlántico,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Construcción - Servicios complementarios,,,365,1
18444,1324,BUSINESS,ACTIVE,ACTIVE,20000,,8303,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-18 11:19:31,COMMERCIAL_ALLY,SAS,NIT,monstruocreativo.co,,2016,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,Publicidad,SERVICIOS,,12,0
18109,1301,PROFESSIONAL,CANCELED,CANCELED,30000,,8137,PROFESSIONAL,SUCCESS,,2022-03-15 17:21:38,INTERNET,,CC,,,2003,33,Bogotá D.C.,"Bogotá, d. c.",experian,60,777,1,1,6,8,0,79246,0,33,0,0,0,0,0,0,0.19,0.54,claro,2018-01-01 0:00:00,ACTIVE,TRUE,1,1,3,3,191.156.147.108,bogota,Colombia,distrito capital,500,333600,333600,333600,0,,5,Windows,Consultoría empresarial,SERVICIOS,,376,1
18354,1319,BUSINESS,ACTIVE,ACTIVE,5000,,8261,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-17 15:23:04,COMMERCIAL_ALLY,SAS,NIT,,,2017,43,Bello,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,"Hogar, muebles, electrodomésticos y accesorios",COMERCIO,,90,1
18192,1318,BUSINESS,ACTIVE,ACTIVE,10000,,8181,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-16 12:58:00,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,0,0
